dataset,task,thermometer_type,thermometer_size,address_size,hash_mode,num_hashes,filter_size,accuracy,f1_macro,f1_weighted,auc_roc,train_time_s,infer_latency_us,memory_kb
Modbus,binary,Gaussian,8,8,murmur,8,64,0.5086798114016288,0.4729110086996523,0.477795929512921,0.49976508462104485,0.02691,3.1682,0.1
Modbus,binary,Gaussian,8,8,murmur,8,256,0.5052507501071581,0.5051881075804374,0.5053861772839734,0.5049606788079469,0.02707,3.2155,0.1
Modbus,binary,Gaussian,8,8,murmur,8,1024,0.5106086583797685,0.5095915051457156,0.5103860813191404,0.5097205895879323,0.02538,3.1526,0.1
Modbus,binary,Gaussian,8,8,simhash,2,16,0.49485640805829406,0.4943947075340175,0.49385114521465645,0.496453780353201,0.11173,11.097,0.1
Modbus,binary,Gaussian,8,8,simhash,2,64,0.5032147449635662,0.5021577346738698,0.5029738449440541,0.502995355040471,0.1138,12.9714,0.1
Modbus,binary,Gaussian,8,8,simhash,2,256,0.505143591941706,0.5041771594984059,0.5049559351565992,0.5037537711552612,0.11348,11.4156,0.1
Modbus,binary,Gaussian,8,8,simhash,2,1024,0.5147878268324046,0.5072527732303006,0.5094205702804727,0.51125,0.09773,9.2419,0.1
Modbus,binary,Gaussian,8,8,simhash,4,16,0.49174882126018005,0.4869019050045167,0.48867607942224567,0.4889098601913171,0.08381,8.8399,0.1
Modbus,binary,Gaussian,8,8,simhash,4,64,0.5171453064723532,0.508860921533597,0.5111302415003189,0.5126573307579102,0.11463,11.5661,0.1
Modbus,binary,Gaussian,8,8,simhash,4,256,0.5097513930561509,0.5093676082550317,0.509855794285574,0.5098537527593818,0.12271,11.7417,0.1
Modbus,binary,Gaussian,8,8,simhash,4,1024,0.5160737248178311,0.5019036093052694,0.504892477380346,0.5095917724429727,0.11076,10.6753,0.1
Modbus,binary,Gaussian,8,8,simhash,8,16,0.5065366480925847,0.5001971525938746,0.5021997334745328,0.5031667586460633,0.11003,10.9633,0.1
Modbus,binary,Gaussian,8,8,simhash,8,64,0.5028932704672096,0.5027765158008414,0.5025054490229796,0.50444782468727,0.11375,11.4047,0.1
Modbus,binary,Gaussian,8,8,simhash,8,256,0.5140377196742392,0.5131297447080526,0.5138777538613377,0.5133734363502575,0.11244,11.4977,0.1
Modbus,binary,Gaussian,8,8,simhash,8,1024,0.5216459494213459,0.5157929788040359,0.5176869225125611,0.5181173197203827,0.11443,11.85,0.1
Modbus,binary,Gaussian,8,8,h3,2,16,0.5008572653236176,0.49410659216373887,0.4961856492037015,0.4973771155261221,0.02617,3.1588,0.1
Modbus,binary,Gaussian,8,8,h3,2,64,0.5026789541363051,0.49523854977012044,0.49741879182623105,0.4983750689845474,0.02628,3.1115,0.1
Modbus,binary,Gaussian,8,8,h3,2,256,0.5078225460780111,0.5039456181537495,0.505505787936604,0.5055302612214865,0.02741,3.2836,0.1
Modbus,binary,Gaussian,8,8,h3,2,1024,0.508786969567081,0.5029181007958955,0.5048396633521417,0.5041353476821193,0.02526,2.7071,0.1
Modbus,binary,Gaussian,8,8,h3,4,16,0.5127518216888127,0.4855195742453785,0.48973061576900223,0.5052062178072112,0.02988,3.5353,0.1
Modbus,binary,Gaussian,8,8,h3,4,64,0.4978568366909559,0.4887126569882023,0.49114524325528097,0.49384607247976453,0.02896,3.573,0.1
Modbus,binary,Gaussian,8,8,h3,4,256,0.5008572653236176,0.49879917379061256,0.49994179317014054,0.49862444812362033,0.02951,3.3609,0.1
Modbus,binary,Gaussian,8,8,h3,4,1024,0.5063223317616803,0.5010531639873264,0.4992290099715958,0.5100430923473143,0.03453,4.1454,0.1
Modbus,binary,Gaussian,8,8,h3,8,16,0.4981783111873125,0.4922185385467853,0.4941756547848219,0.4945679727740986,0.03182,3.604,0.1
Modbus,binary,Gaussian,8,8,h3,8,64,0.5102871838834119,0.5068773839078393,0.5083362158561513,0.5072713622148639,0.03171,3.7129,0.1
Modbus,binary,Gaussian,8,8,h3,8,256,0.528396913844835,0.5203462633371368,0.5225570292333782,0.5243960172921266,0.03186,3.7552,0.1
Modbus,binary,Gaussian,8,8,h3,8,1024,0.5075010715816545,0.5074807116515001,0.5073680533713121,0.5086293230316409,0.02826,5.7802,0.1
Modbus,binary,Gaussian,8,16,murmur,2,16,0.5011787398199743,0.4892355834184157,0.4920142294768022,0.4958654341427521,0.01866,2.3067,0.1
Modbus,binary,Gaussian,8,16,murmur,2,64,0.5003214744963567,0.49507779616126246,0.49690839679980214,0.49759471578366443,0.0178,2.0249,0.1
Modbus,binary,Gaussian,8,16,murmur,2,256,0.5193956279468496,0.5171458202428679,0.5183184044779102,0.516899673473142,0.01721,2.1113,0.1
Modbus,binary,Gaussian,8,16,murmur,2,1024,0.5358979854264895,0.5304302232399727,0.5322329015378113,0.5344054911699779,0.01931,2.3728,0.1
Modbus,binary,Gaussian,8,16,murmur,4,16,0.5212173167595371,0.4080709798479905,0.4172779856947144,0.5068611111111112,0.01858,2.1847,0.1
Modbus,binary,Gaussian,8,16,murmur,4,64,0.5072867552507501,0.49783933643529643,0.5002897606905548,0.5028353568800589,0.01737,2.2551,0.1
Modbus,binary,Gaussian,8,16,murmur,4,256,0.5151093013287612,0.5125438520698211,0.5138019453548553,0.5134641510301692,0.01819,2.0834,0.1
Modbus,binary,Gaussian,8,16,murmur,4,1024,0.5215387912558938,0.5176022851367414,0.519152605458875,0.5192564385577632,0.01766,2.117,0.1
Modbus,binary,Gaussian,8,16,murmur,8,16,0.5126446635233605,0.4052174901580878,0.4142103851548781,0.49815553715967625,0.01781,2.2034,0.1
Modbus,binary,Gaussian,8,16,murmur,8,64,0.513394770681526,0.50082244251793,0.5036408172311736,0.5084177014348785,0.0183,2.071,0.1
Modbus,binary,Gaussian,8,16,murmur,8,256,0.5027861123017574,0.497927611935972,0.4996847166434238,0.5010185798381162,0.01816,2.3616,0.1
Modbus,binary,Gaussian,8,16,murmur,8,1024,0.5287183883411916,0.5271817628843176,0.5281407095980059,0.5274274052612214,0.01841,2.2348,0.1
Modbus,binary,Gaussian,8,16,simhash,2,16,0.5166095156450922,0.48708346021716764,0.4914615979581551,0.5085699503311258,0.09226,8.9467,0.1
Modbus,binary,Gaussian,8,16,simhash,2,64,0.5111444492070296,0.5103495494063087,0.5110514290175835,0.5104410412067697,0.09011,9.1218,0.1
Modbus,binary,Gaussian,8,16,simhash,2,256,0.5226103729104158,0.5219645716858072,0.5225896620839706,0.5211765774466519,0.09392,9.1353,0.1
Modbus,binary,Gaussian,8,16,simhash,2,1024,0.5511144449207029,0.547561230867768,0.5489876723013525,0.5499889624724061,0.0883,8.9612,0.1
Modbus,binary,Gaussian,8,16,simhash,4,16,0.5095370767252465,0.4321512005359235,0.43960899760264494,0.497032744665195,0.09632,9.3191,0.1
Modbus,binary,Gaussian,8,16,simhash,4,64,0.5121088726960994,0.4991868796346709,0.5020488554161214,0.5071949043414276,0.09357,9.0627,0.1
Modbus,binary,Gaussian,8,16,simhash,4,256,0.5132876125160737,0.5105651373929745,0.5118637893195104,0.5139629782928624,0.09551,9.1597,0.1
Modbus,binary,Gaussian,8,16,simhash,4,1024,0.5319331333047578,0.5311057675052937,0.5318064956823909,0.532208885209713,0.10997,9.3785,0.1
Modbus,binary,Gaussian,8,16,simhash,8,16,0.5128589798542649,0.4992941087159445,0.5022260990921961,0.5076457873436351,0.0954,9.4311,0.1
Modbus,binary,Gaussian,8,16,simhash,8,64,0.5161808829832834,0.47590416183963774,0.48107303366789067,0.5068675726637233,0.09319,8.9273,0.1
Modbus,binary,Gaussian,8,16,simhash,8,256,0.5180025717959709,0.5157816876387178,0.5169483546327177,0.5155493699411331,0.09332,9.403,0.1
Modbus,binary,Gaussian,8,16,simhash,8,1024,0.5357908272610373,0.532901135825256,0.5342081897171898,0.5326518349889625,0.09911,9.5502,0.1
Modbus,binary,Gaussian,8,16,h3,2,16,0.5111444492070296,0.5060034402445488,0.5077963131180189,0.5079494343267108,0.02195,2.2346,0.1
Modbus,binary,Gaussian,8,16,h3,2,64,0.5073939134162023,0.49529278849778924,0.4980731161607049,0.5017605316409124,0.02245,2.1786,0.1
Modbus,binary,Gaussian,8,16,h3,2,256,0.5327903986283755,0.5316819817949581,0.5324925421224792,0.5332912067696837,0.0195,2.2204,0.1
Modbus,binary,Gaussian,8,16,h3,2,1024,0.5319331333047578,0.5280544604415202,0.5295765873807576,0.5314103200883002,0.01906,2.4633,0.1
Modbus,binary,Gaussian,8,16,h3,4,16,0.4975353621945992,0.4963380359894893,0.49721168939629484,0.49642908388520973,0.02303,2.7361,0.1
Modbus,binary,Gaussian,8,16,h3,4,64,0.5,0.4999425790443095,0.5001332166172019,0.500355408388521,0.0217,2.7684,0.1
Modbus,binary,Gaussian,8,16,h3,4,256,0.5115730818688384,0.5112389431618953,0.5116935909106867,0.5114260485651213,0.02202,2.7619,0.1
Modbus,binary,Gaussian,8,16,h3,4,1024,0.5451135876553793,0.543941951011193,0.5447643259918904,0.5436066731052245,0.02324,2.5234,0.1
Modbus,binary,Gaussian,8,16,h3,8,16,0.5105015002143163,0.42636254011222946,0.43417847037353136,0.49750597866078,0.02763,2.9769,0.1
Modbus,binary,Gaussian,8,16,h3,8,64,0.5154307758251179,0.5117888734802906,0.5132890119151325,0.5130906916850626,0.02603,3.2499,0.1
Modbus,binary,Gaussian,8,16,h3,8,256,0.5151093013287612,0.5036986919244357,0.506375951516122,0.5111293690213393,0.02577,2.8663,0.1
Modbus,binary,Gaussian,8,16,h3,8,1024,0.5399699957136734,0.5387445835934368,0.5395903981961779,0.5396632174392936,0.02266,2.1038,0.1
Modbus,binary,Gaussian,16,4,murmur,2,16,0.4979639948564081,0.4808782595815304,0.4842287995173008,0.49154610467255333,0.06266,6.7745,0.1
Modbus,binary,Gaussian,16,4,murmur,2,64,0.4975353621945992,0.49415379429322703,0.4956251973643353,0.49528904525386314,0.07007,9.0129,0.1
Modbus,binary,Gaussian,16,4,murmur,2,256,0.5046078011144449,0.5017479828668194,0.5030909243918713,0.5029028697571744,0.06862,8.1493,0.1
Modbus,binary,Gaussian,16,4,murmur,2,1024,0.5071795970852979,0.5043669095816745,0.5056952342633287,0.5060418276306108,0.08101,13.0222,0.1
Modbus,binary,Gaussian,16,4,murmur,4,16,0.5105015002143163,0.5092566971833318,0.5101360048562825,0.5094657376747609,0.08334,9.5666,0.1
Modbus,binary,Gaussian,16,4,murmur,4,64,0.4939991427346764,0.4900230591767024,0.49162507342578904,0.4915569122516556,0.08141,9.4689,0.1
Modbus,binary,Gaussian,16,4,murmur,4,256,0.5028932704672096,0.49297814433024467,0.49550061320187105,0.4984994941133186,0.09274,11.1546,0.1
Modbus,binary,Gaussian,16,4,murmur,4,1024,0.499464209172739,0.4946908703934424,0.49643811237219265,0.4967467807211184,0.08628,9.1269,0.1
Modbus,binary,Gaussian,16,4,murmur,8,16,0.49207029575653666,0.4910393559190731,0.49185428931440145,0.4910906916850626,0.08327,9.7043,0.1
Modbus,binary,Gaussian,16,4,murmur,8,64,0.5200385769395628,0.5199949176777137,0.5201577814410162,0.5192979442604857,0.09124,10.4664,0.1
Modbus,binary,Gaussian,16,4,murmur,8,256,0.5084654950707244,0.5031748739000768,0.5049988471385555,0.505079263245033,0.09913,11.7024,0.1
Modbus,binary,Gaussian,16,4,murmur,8,1024,0.5033219031290185,0.49901757625862975,0.5006696416007905,0.5012476315305372,0.08662,10.0886,0.1
Modbus,binary,Gaussian,16,4,simhash,2,16,0.5042863266180883,0.4997567489647462,0.5014502397090137,0.5014900432303164,0.31958,30.7653,0.1
Modbus,binary,Gaussian,16,4,simhash,2,64,0.5097513930561509,0.508011222957047,0.5090521895748893,0.5079773040838853,0.31626,32.6002,0.1
Modbus,binary,Gaussian,16,4,simhash,2,256,0.505679382768967,0.5043294829172292,0.505249743185765,0.5044719922737307,0.30941,30.7659,0.1
Modbus,binary,Gaussian,16,4,simhash,2,1024,0.4942134590655808,0.49146544316459845,0.4927953867201759,0.49139912159676236,0.32468,31.8051,0.1
Modbus,binary,Gaussian,16,4,simhash,4,16,0.4989284183454779,0.49830105143267,0.49893222056919195,0.49786706677704196,0.33761,32.4993,0.1
Modbus,binary,Gaussian,16,4,simhash,4,64,0.4996785255036434,0.4981501191894832,0.49913542190074767,0.49768529249448124,0.3265,37.2464,0.1
Modbus,binary,Gaussian,16,4,simhash,4,256,0.5069652807543935,0.5068558715129674,0.5065945487204966,0.5076836138704929,0.30978,31.5526,0.1
Modbus,binary,Gaussian,16,4,simhash,4,1024,0.5112516073724818,0.5082507225510576,0.5096173806590314,0.5081188143855776,0.33354,32.8758,0.1
Modbus,binary,Gaussian,16,4,simhash,8,16,0.5018216888126875,0.49390720849569725,0.49615880015400127,0.4980030353200884,0.33311,34.1273,0.1
Modbus,binary,Gaussian,16,4,simhash,8,64,0.5103943420488641,0.5103250626080239,0.5105322767914379,0.5103534998160411,0.32851,33.1745,0.1
Modbus,binary,Gaussian,16,4,simhash,8,256,0.5093227603943421,0.5064901608365058,0.5078203207420243,0.507500597866078,0.32934,32.7683,0.1
Modbus,binary,Gaussian,16,4,simhash,8,1024,0.5132876125160737,0.5106587092474428,0.511934726623445,0.5100763658940398,0.33425,35.2229,0.1
Modbus,binary,Gaussian,16,4,h3,2,16,0.5038576939562794,0.5010824716269202,0.5024062845771318,0.5016281043046358,0.0894,10.5244,0.1
Modbus,binary,Gaussian,16,4,h3,2,64,0.5052507501071581,0.5033652640678558,0.5044539273114181,0.5037495401030169,0.03603,4.1992,0.1
Modbus,binary,Gaussian,16,4,h3,2,256,0.5031075867981141,0.5022337516687929,0.5029757293233571,0.5021613778513613,0.03524,4.2472,0.1
Modbus,binary,Gaussian,16,4,h3,2,1024,0.5002143163309044,0.4956889519707648,0.49738852320104343,0.49745856328182486,0.03743,4.4212,0.1
Modbus,binary,Gaussian,16,4,h3,4,16,0.5075010715816545,0.5070572963645201,0.5065311057499178,0.5093819904341428,0.03922,4.3471,0.1
Modbus,binary,Gaussian,16,4,h3,4,64,0.5127518216888127,0.5117863118920578,0.5125587197294617,0.5120401260117733,0.086,9.2264,0.1
Modbus,binary,Gaussian,16,4,h3,4,256,0.4939991427346764,0.4938786307612495,0.4936007837114042,0.4952156916850626,0.03878,4.2626,0.1
Modbus,binary,Gaussian,16,4,h3,4,1024,0.5009644234890699,0.49988772563835365,0.4990621743994674,0.5029783848417955,0.0398,4.4523,0.1
Modbus,binary,Gaussian,16,4,h3,8,16,0.496892413201886,0.4863489934278565,0.48373088171134354,0.5026256438557763,0.0418,4.6673,0.1
Modbus,binary,Gaussian,16,4,h3,8,64,0.501071581654522,0.4999801141887473,0.5008112316168143,0.5001897764900662,0.04587,5.079,0.1
Modbus,binary,Gaussian,16,4,h3,8,256,0.4980711530218603,0.4980700233566744,0.4980968125596537,0.49819554819720385,0.05107,5.0763,0.1
Modbus,binary,Gaussian,16,4,h3,8,1024,0.5129661380197171,0.5082593109742535,0.5099708844453312,0.5099985743193525,0.04545,4.9358,0.1
Modbus,binary,Gaussian,16,8,murmur,2,16,0.4992498928418346,0.49922407953860815,0.4990961688420238,0.49998213300220745,0.02159,2.4986,0.1
Modbus,binary,Gaussian,16,8,murmur,2,64,0.5148949849978568,0.5125664358979953,0.5137650069075365,0.5125830344002943,0.02233,2.5417,0.1
Modbus,binary,Gaussian,16,8,murmur,2,256,0.4972138876982426,0.48943338037983597,0.49167567936396006,0.4937181751287712,0.02237,2.4325,0.1
Modbus,binary,Gaussian,16,8,murmur,2,1024,0.5171453064723532,0.511959014298617,0.5137488781257277,0.5139258876011772,0.0224,2.4097,0.1
Modbus,binary,Gaussian,16,8,murmur,4,16,0.5002143163309044,0.49533068579081324,0.4970968789708898,0.49734409492273723,0.03748,2.9938,0.1
Modbus,binary,Gaussian,16,8,murmur,4,64,0.5109301328761252,0.5097285018391262,0.5105920115886579,0.510164620125092,0.02177,2.428,0.1
Modbus,binary,Gaussian,16,8,murmur,4,256,0.4976425203600514,0.492017523997961,0.49391925392893254,0.4937038033480501,0.02133,2.4738,0.1
Modbus,binary,Gaussian,16,8,murmur,4,1024,0.5120017145306472,0.5117303484057689,0.512139864557858,0.5131036607799853,0.02164,2.5901,0.1
Modbus,binary,Gaussian,16,8,murmur,8,16,0.5002143163309044,0.49140753537347814,0.48902654899085146,0.5055356880058867,0.02358,2.5058,0.1
Modbus,binary,Gaussian,16,8,murmur,8,64,0.4984997856836691,0.49594789461700695,0.49722384015033794,0.49633544885945546,0.02202,2.5475,0.1
Modbus,binary,Gaussian,16,8,murmur,8,256,0.5046078011144449,0.5022446667941577,0.5034648232394693,0.5027008370125092,0.02285,2.5497,0.1
Modbus,binary,Gaussian,16,8,murmur,8,1024,0.508786969567081,0.5072922277281982,0.5063267524548343,0.5107992779617366,0.02341,2.5524,0.1
Modbus,binary,Gaussian,16,8,simhash,2,16,0.5150021431633091,0.5138208367957944,0.5146734318262615,0.51389891464312,0.11269,11.0438,0.1
Modbus,binary,Gaussian,16,8,simhash,2,64,0.5168238319759966,0.5134157450813988,0.5148645092926747,0.5144659906181015,0.12024,11.4304,0.1
Modbus,binary,Gaussian,16,8,simhash,2,256,0.4978568366909559,0.49785646766374814,0.4978717822928666,0.4973024282560707,0.12163,11.7314,0.1
Modbus,binary,Gaussian,16,8,simhash,2,1024,0.5155379339905701,0.507212013616095,0.5094908310640139,0.5109906870860929,0.12396,13.3771,0.1
Modbus,binary,Gaussian,16,8,simhash,4,16,0.5131804543506215,0.5090399010327233,0.5106439426914656,0.5108220428623989,0.11816,11.4599,0.1
Modbus,binary,Gaussian,16,8,simhash,4,64,0.5114659237033862,0.5085322208737773,0.509883107613625,0.5093572939661516,0.12189,11.8175,0.1
Modbus,binary,Gaussian,16,8,simhash,4,256,0.520681525932276,0.5196758902463463,0.5204577896555469,0.5203139486754966,0.12291,11.6793,0.1
Modbus,binary,Gaussian,16,8,simhash,4,1024,0.5142520360051436,0.5096197207222167,0.5113153421929243,0.5114288539367181,0.13148,12.2209,0.1
Modbus,binary,Gaussian,16,8,simhash,8,16,0.47481783111873127,0.46875414925728187,0.4667349492793469,0.4792252575423106,0.12128,11.8876,0.1
Modbus,binary,Gaussian,16,8,simhash,8,64,0.5103943420488641,0.48605039920860416,0.4900298128092768,0.5027971164459162,0.12665,13.4453,0.1
Modbus,binary,Gaussian,16,8,simhash,8,256,0.5107158165452207,0.5095754413105037,0.510416784817006,0.5095390222590139,0.12253,11.6323,0.1
Modbus,binary,Gaussian,16,8,simhash,8,1024,0.5219674239177026,0.5169081641246239,0.5186669853301759,0.5195277777777777,0.12527,12.0617,0.1
Modbus,binary,Gaussian,16,8,h3,2,16,0.5146806686669524,0.5133553496926363,0.5142588525662974,0.5133614330389992,0.02278,2.4535,0.1
Modbus,binary,Gaussian,16,8,h3,2,64,0.5204672096013716,0.5197878528210778,0.5204304353027233,0.5202310982339956,0.0224,2.4579,0.1
Modbus,binary,Gaussian,16,8,h3,2,256,0.5128589798542649,0.5127010498747961,0.5130131495961273,0.5124064339587933,0.02274,2.4604,0.1
Modbus,binary,Gaussian,16,8,h3,2,1024,0.5101800257179597,0.5062838644755807,0.5078442089055805,0.5071911561810154,0.0231,2.587,0.1
Modbus,binary,Gaussian,16,8,h3,4,16,0.5122160308615517,0.5043175297968904,0.5065435929152838,0.5084054911699779,0.02438,2.6604,0.1
Modbus,binary,Gaussian,16,8,h3,4,64,0.5111444492070296,0.5104558309853429,0.5111090345556285,0.5103612490802062,0.02348,2.7339,0.1
Modbus,binary,Gaussian,16,8,h3,4,256,0.5147878268324046,0.5123337439603324,0.5135644924701934,0.5128030951066961,0.02436,2.7884,0.1
Modbus,binary,Gaussian,16,8,h3,4,1024,0.5153236176596656,0.5015914577407161,0.5045346966645967,0.5088542356512141,0.02543,2.7591,0.1
Modbus,binary,Gaussian,16,8,h3,8,16,0.48521217316759535,0.4644836367361542,0.46073533929866056,0.4928353568800589,0.03309,3.2329,0.1
Modbus,binary,Gaussian,16,8,h3,8,64,0.5067509644234891,0.506715613391886,0.5068641772209017,0.5071067420897718,0.02818,2.9806,0.1
Modbus,binary,Gaussian,16,8,h3,8,256,0.5065366480925847,0.5046031627733898,0.505704221308506,0.5047364560338484,0.02968,3.2209,0.1
Modbus,binary,Gaussian,16,8,h3,8,1024,0.5178954136305186,0.5136978730469794,0.5153052357617833,0.5145660642016189,0.02873,3.1727,0.1
Modbus,binary,Gaussian,16,16,murmur,2,16,0.48831975996570937,0.4855964691006771,0.48692803400081075,0.48634676232523916,0.01578,1.5902,0.1
Modbus,binary,Gaussian,16,16,murmur,2,64,0.5127518216888127,0.5119297106891588,0.51264234998912,0.5123663309418691,0.01423,1.5735,0.1
Modbus,binary,Gaussian,16,16,murmur,2,256,0.5231461637376769,0.5216147371699937,0.5225776796330066,0.5199681521339219,0.01491,1.576,0.1
Modbus,binary,Gaussian,16,16,murmur,2,1024,0.5458636948135448,0.5448146480564311,0.5455920666353636,0.5449382588300221,0.01495,1.6707,0.1
Modbus,binary,Gaussian,16,16,murmur,4,16,0.5061080154307758,0.5028191318560183,0.5042577475962284,0.5041693340691685,0.01473,1.7304,0.1
Modbus,binary,Gaussian,16,16,murmur,4,64,0.5100728675525075,0.4883701989180275,0.49211904698600223,0.5028992825607064,0.01465,1.6905,0.1
Modbus,binary,Gaussian,16,16,murmur,4,256,0.517038148306901,0.513399246080652,0.5148962913583653,0.5155186718175129,0.01608,1.6243,0.1
Modbus,binary,Gaussian,16,16,murmur,4,1024,0.5520788684097728,0.5504367686715564,0.5514033947585916,0.5507159906181015,0.01786,1.7577,0.1
Modbus,binary,Gaussian,16,16,murmur,8,16,0.50825117873982,0.5014368955702599,0.5035105362781371,0.5047307763061075,0.03074,3.5724,0.1
Modbus,binary,Gaussian,16,16,murmur,8,64,0.5068581225889413,0.4961892755759305,0.4987975651255031,0.5017058038999264,0.03346,3.7467,0.1
Modbus,binary,Gaussian,16,16,murmur,8,256,0.5128589798542649,0.5080989060045105,0.509820414194182,0.5100355730316409,0.03138,3.4072,0.1
Modbus,binary,Gaussian,16,16,murmur,8,1024,0.5328975567938277,0.5312395455453045,0.5322313648867634,0.5316540424944812,0.03323,3.6291,0.1
Modbus,binary,Gaussian,16,16,simhash,2,16,0.5009644234890699,0.4960988440708126,0.49433726024653624,0.5051347728108904,0.17644,17.5962,0.1
Modbus,binary,Gaussian,16,16,simhash,2,64,0.5140377196742392,0.5039157203604975,0.5064367284416393,0.5097782146799117,0.13335,13.7727,0.1
Modbus,binary,Gaussian,16,16,simhash,2,256,0.5297899699957137,0.5288355894035639,0.5295900045383108,0.528256438557763,0.19651,18.9159,0.1
Modbus,binary,Gaussian,16,16,simhash,2,1024,0.5498285469352765,0.5468148783112063,0.5481296457004196,0.5507949549300956,0.1994,19.414,0.1
Modbus,binary,Gaussian,16,16,simhash,4,16,0.5071795970852979,0.5070539297270928,0.507333940216516,0.507253587196468,0.19682,20.5722,0.1
Modbus,binary,Gaussian,16,16,simhash,4,64,0.508786969567081,0.48754404607472424,0.4912559674428624,0.5015063925680647,0.20536,19.48,0.1
Modbus,binary,Gaussian,16,16,simhash,4,256,0.5275396485212173,0.5275395128911299,0.5275305070533225,0.5274740158204562,0.20419,20.2378,0.1
Modbus,binary,Gaussian,16,16,simhash,4,1024,0.5412558936990999,0.5401627494286636,0.5409603843688501,0.5409436856144224,0.20629,19.9291,0.1
Modbus,binary,Gaussian,16,16,simhash,8,16,0.5140377196742392,0.47765124980784035,0.482555962757757,0.5052875275938189,0.26488,20.2666,0.1
Modbus,binary,Gaussian,16,16,simhash,8,64,0.5234676382340334,0.4974070128763387,0.5014786023439879,0.5171760255702723,0.2177,21.8398,0.1
Modbus,binary,Gaussian,16,16,simhash,8,256,0.5165023574796399,0.5153954591388652,0.5145714899703961,0.5198304129874908,0.2244,22.0129,0.1
Modbus,binary,Gaussian,16,16,simhash,8,1024,0.5426489498499786,0.538564338621617,0.5401088613184462,0.5393814845474613,0.21556,20.4802,0.1
Modbus,binary,Gaussian,16,16,h3,2,16,0.4990355765109301,0.49602722802915306,0.49741248696944435,0.49705514164827075,0.04337,5.157,0.1
Modbus,binary,Gaussian,16,16,h3,2,64,0.5073939134162023,0.5018667396811203,0.5037334962223687,0.5043269177704194,0.05073,5.614,0.1
Modbus,binary,Gaussian,16,16,h3,2,256,0.5183240462923274,0.516818005523322,0.5177777090459896,0.5168002207505519,0.03169,4.4742,0.1
Modbus,binary,Gaussian,16,16,h3,2,1024,0.5532576082297471,0.5532538685116275,0.5532998531936901,0.5543434280721118,0.04133,5.4872,0.1
Modbus,binary,Gaussian,16,16,h3,4,16,0.4975353621945992,0.49752907887207154,0.497465864839369,0.49905560154525386,0.04823,5.6702,0.1
Modbus,binary,Gaussian,16,16,h3,4,64,0.5076082297471067,0.5072686099963989,0.5077288294136847,0.5071368653421633,0.055,6.3906,0.1
Modbus,binary,Gaussian,16,16,h3,4,256,0.5177882554650665,0.5163437216200046,0.5172840848289468,0.517582988410596,0.04997,3.9474,0.1
Modbus,binary,Gaussian,16,16,h3,4,1024,0.5591513073296185,0.5573700167036064,0.5583689837438699,0.557184809602649,0.04332,4.9415,0.1
Modbus,binary,Gaussian,16,16,h3,8,16,0.5141448778396914,0.46236840815880087,0.4683041084122732,0.5037419977924945,0.04939,5.43,0.1
Modbus,binary,Gaussian,16,16,h3,8,64,0.5018216888126875,0.48377142977220017,0.4872056337844877,0.49522482064017664,0.05037,5.1329,0.1
Modbus,binary,Gaussian,16,16,h3,8,256,0.5228246892413202,0.5225569224662925,0.5221546664965675,0.5234032376747608,0.05063,5.2585,0.1
Modbus,binary,Gaussian,16,16,h3,8,1024,0.5445777968281184,0.5410514817090599,0.5424827000703403,0.5418451296909491,0.05108,5.0483,0.1
Modbus,multiclass,Distributive,8,4,murmur,2,16,0.4355979425632233,0.13417578285645163,0.3278464809091056,0.4916875015748663,0.04188,50.1185,0.1
Modbus,multiclass,Distributive,8,4,murmur,2,64,0.4368838405486498,0.13918049537426472,0.33218550532139085,0.4940301497371651,0.03827,49.4122,0.1
Modbus,multiclass,Distributive,8,4,murmur,2,256,0.4299185597942563,0.14698388052058803,0.3386730547310512,0.4943787538403334,0.041,49.1626,0.1
Modbus,multiclass,Distributive,8,4,murmur,2,1024,0.4544577796828118,0.13441532799413278,0.33226205677449505,0.500310683136744,0.03982,50.2553,0.1
Modbus,multiclass,Distributive,8,4,murmur,4,16,0.44084869267038146,0.13357832081804677,0.32840044005678065,0.4990332136009874,0.04031,50.4097,0.1
Modbus,multiclass,Distributive,8,4,murmur,4,64,0.44170595799399914,0.1512322001535565,0.34457591743339877,0.5041900159891496,0.03929,50.3458,0.1
Modbus,multiclass,Distributive,8,4,murmur,4,256,0.4516716673810544,0.13637447690287394,0.3339205442165943,0.4993550694187135,0.04191,50.0348,0.1
Modbus,multiclass,Distributive,8,4,murmur,4,1024,0.4319545649378483,0.1473792585232004,0.3403931520427145,0.5039149848145744,0.04356,50.6113,0.1
Modbus,multiclass,Distributive,8,4,murmur,8,16,0.4516716673810544,0.13227609118947087,0.33034907953973225,0.49725705259316744,0.04111,50.2421,0.1
Modbus,multiclass,Distributive,8,4,murmur,8,64,0.4358122588941277,0.13728896707253366,0.3303101176428205,0.49402880672765564,0.04317,50.101,0.1
Modbus,multiclass,Distributive,8,4,murmur,8,256,0.4601371624517788,0.13942441118818957,0.3383151653007701,0.5033282519551144,0.0412,49.4807,0.1
Modbus,multiclass,Distributive,8,4,murmur,8,1024,0.43774110587226744,0.13349580112433548,0.3270334774220372,0.503893464059996,0.04535,51.1602,0.1
Modbus,multiclass,Distributive,8,4,simhash,2,16,0.43913416202314615,0.1429514652344787,0.3368934047532274,0.4991662341761394,0.17052,98.532,0.1
