system,dataset,mem_band,best_acc_in_band,hp_id_at_best,n_seeds
FT-Transformer,Seeds,10-100KB,0.6587301587301587,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Seeds,100KB-1MB,0.9047619047619048,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Segment,10-100KB,0.8225108225108224,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Segment,100KB-1MB,0.9235209235209235,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Steel Plates,10-100KB,0.8414738646101113,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Steel Plates,100KB-1MB,1.0,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Vehicle,10-100KB,0.38823529411764707,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Vehicle,100KB-1MB,0.596078431372549,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Waveform,10-100KB,0.8413333333333334,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Waveform,100KB-1MB,0.8673333333333333,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Wine,10-100KB,0.4259259259259259,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Wine,100KB-1MB,0.9074074074074074,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Yeast,10-100KB,0.3041526374859708,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",3
FT-Transformer,Yeast,100KB-1MB,0.4927048260381594,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",3
LightGBM,Balance Scale,100KB-1MB,0.9040000000000001,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 10.0}",5
LightGBM,Balance Scale,>1MB,0.9024000000000001,"{""learning_rate"": 0.3, ""n_estimators"": 1000, ""num_leaves"": 15, ""reg_lambda"": 1.0}",5
LightGBM,Banknote,100KB-1MB,0.9978181818181818,"{""learning_rate"": 0.3, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 1.0}",5
LightGBM,Banknote,>1MB,0.9978181818181818,"{""learning_rate"": 0.3, ""n_estimators"": 1000, ""num_leaves"": 127, ""reg_lambda"": 1.0}",5
LightGBM,Breast Cancer,10-100KB,0.9614035087719298,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 10.0}",5
LightGBM,Breast Cancer,100KB-1MB,0.9719298245614034,"{""learning_rate"": 0.3, ""n_estimators"": 500, ""num_leaves"": 127, ""reg_lambda"": 1.0}",5
LightGBM,Breast Cancer,>1MB,0.9719298245614034,"{""learning_rate"": 0.3, ""n_estimators"": 1000, ""num_leaves"": 127, ""reg_lambda"": 1.0}",5
LightGBM,EEG Eye State,100KB-1MB,0.9309078771695595,"{""learning_rate"": 0.1, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_lambda"": 0.1}",3
LightGBM,EEG Eye State,>1MB,0.9601691143747219,"{""learning_rate"": 0.1, ""n_estimators"": 1000, ""num_leaves"": 127, ""reg_lambda"": 0.1}",3
LightGBM,Ecoli,100KB-1MB,0.85,"{""learning_rate"": 0.03, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,Ecoli,>1MB,0.8529411764705882,"{""learning_rate"": 0.03, ""n_estimators"": 500, ""num_leaves"": 127, ""reg_lambda"": 1.0}",5
LightGBM,Glass,100KB-1MB,0.7720930232558139,"{""learning_rate"": 0.3, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,Glass,>1MB,0.7767441860465116,"{""learning_rate"": 0.3, ""n_estimators"": 500, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,Haberman,10-100KB,0.7387096774193548,"{""learning_rate"": 0.03, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 10.0}",5
LightGBM,Haberman,100KB-1MB,0.7290322580645161,"{""learning_rate"": 0.03, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 1.0}",5
LightGBM,Haberman,>1MB,0.6838709677419355,"{""learning_rate"": 0.3, ""n_estimators"": 1000, ""num_leaves"": 127, ""reg_lambda"": 10.0}",5
LightGBM,Ionosphere,10-100KB,0.932394366197183,"{""learning_rate"": 0.3, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 10.0}",5
LightGBM,Ionosphere,100KB-1MB,0.9492957746478872,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,Ionosphere,>1MB,0.9464788732394366,"{""learning_rate"": 0.03, ""n_estimators"": 1000, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,Iris,100KB-1MB,0.9533333333333334,"{""learning_rate"": 0.03, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,Iris,>1MB,0.9333333333333333,"{""learning_rate"": 0.03, ""n_estimators"": 1000, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,Letter Recognition,>1MB,0.9703333333333334,"{""learning_rate"": 0.1, ""n_estimators"": 1000, ""num_leaves"": 15, ""reg_lambda"": 0.1}",3
LightGBM,Magic Gamma,100KB-1MB,0.8818787241500176,"{""learning_rate"": 0.1, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_lambda"": 0.1}",3
LightGBM,Magic Gamma,>1MB,0.8845075359270943,"{""learning_rate"": 0.1, ""n_estimators"": 1000, ""num_leaves"": 31, ""reg_lambda"": 10.0}",3
LightGBM,Pendigits,>1MB,0.9915112930119752,"{""learning_rate"": 0.1, ""n_estimators"": 1000, ""num_leaves"": 15, ""reg_lambda"": 0.1}",3
LightGBM,Pima Diabetes,100KB-1MB,0.7883116883116883,"{""learning_rate"": 0.03, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 10.0}",5
LightGBM,Pima Diabetes,>1MB,0.7454545454545455,"{""learning_rate"": 0.03, ""n_estimators"": 500, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,SatImage,100KB-1MB,0.920943494038362,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 10.0}",3
LightGBM,SatImage,>1MB,0.9297563504406429,"{""learning_rate"": 0.1, ""n_estimators"": 1000, ""num_leaves"": 15, ""reg_lambda"": 0.1}",3
LightGBM,Seeds,100KB-1MB,0.9476190476190476,"{""learning_rate"": 0.3, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,Seeds,>1MB,0.9428571428571428,"{""learning_rate"": 0.03, ""n_estimators"": 500, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,Segment,100KB-1MB,0.9848484848484849,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 0.1}",3
LightGBM,Segment,>1MB,0.987012987012987,"{""learning_rate"": 0.1, ""n_estimators"": 1000, ""num_leaves"": 15, ""reg_lambda"": 0.1}",3
LightGBM,Steel Plates,10-100KB,1.0,"{""learning_rate"": 0.03, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 0.1}",5
LightGBM,Steel Plates,100KB-1MB,1.0,"{""learning_rate"": 0.03, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 10.0}",5
LightGBM,Vehicle,100KB-1MB,0.7647058823529411,"{""learning_rate"": 0.3, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 1.0}",5
LightGBM,Vehicle,>1MB,0.7635294117647058,"{""learning_rate"": 0.3, ""n_estimators"": 500, ""num_leaves"": 127, ""reg_lambda"": 1.0}",5
LightGBM,Waveform,100KB-1MB,0.8553333333333333,"{""learning_rate"": 0.03, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 0.1}",3
LightGBM,Waveform,>1MB,0.858,"{""learning_rate"": 0.03, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_lambda"": 0.1}",3
LightGBM,Wine,100KB-1MB,0.9666666666666666,"{""learning_rate"": 0.03, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_lambda"": 0.1}",5
LightGBM,Wine,>1MB,0.961111111111111,"{""learning_rate"": 0.3, ""n_estimators"": 1000, ""num_leaves"": 127, ""reg_lambda"": 1.0}",5
LightGBM,Yeast,>1MB,0.6215488215488215,"{""learning_rate"": 0.03, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 1.0}",5
MLP,Balance Scale,1-10KB,0.8672000000000001,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Balance Scale,10-100KB,0.8736,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Balance Scale,100KB-1MB,0.9103999999999999,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Banknote,<1KB,0.7258181818181818,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Banknote,1-10KB,0.9396363636363636,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Banknote,10-100KB,0.984,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Banknote,100KB-1MB,0.9905454545454546,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Breast Cancer,1-10KB,0.9175438596491228,"{""alpha"": 0.01, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Breast Cancer,10-100KB,0.9192982456140351,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Breast Cancer,100KB-1MB,0.9491228070175438,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,EEG Eye State,1-10KB,0.5511793502447707,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",3
MLP,EEG Eye State,100KB-1MB,0.5510680907877169,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001, ""max_iter"": 200}",3
MLP,Ecoli,1-10KB,0.5117647058823529,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Ecoli,10-100KB,0.5441176470588236,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Ecoli,100KB-1MB,0.8029411764705883,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Glass,1-10KB,0.3627906976744186,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Glass,10-100KB,0.3767441860465116,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Glass,100KB-1MB,0.46976744186046515,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Haberman,<1KB,0.632258064516129,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Haberman,1-10KB,0.7419354838709677,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Haberman,10-100KB,0.7387096774193548,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Haberman,100KB-1MB,0.7419354838709677,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Ionosphere,1-10KB,0.676056338028169,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Ionosphere,10-100KB,0.8309859154929577,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Ionosphere,100KB-1MB,0.9408450704225352,"{""alpha"": 0.01, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Iris,1-10KB,0.7333333333333334,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Iris,10-100KB,0.7533333333333333,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Iris,100KB-1MB,0.8800000000000001,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Letter Recognition,10-100KB,0.8571666666666666,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 200}",3
MLP,Letter Recognition,100KB-1MB,0.9501666666666667,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256, 128], ""learning_rate_init"": 0.001, ""max_iter"": 200}",3
MLP,Magic Gamma,1-10KB,0.8561163687346652,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 200}",3
MLP,Magic Gamma,100KB-1MB,0.8740799158780231,"{""alpha"": 0.01, ""hidden_layer_sizes"": [512, 256, 128], ""learning_rate_init"": 0.001, ""max_iter"": 200}",3
MLP,Pendigits,1-10KB,0.9804456571168714,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Pendigits,10-100KB,0.9883583447021372,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Pendigits,100KB-1MB,0.9919054115507049,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Pima Diabetes,1-10KB,0.6506493506493507,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Pima Diabetes,10-100KB,0.6896103896103896,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Pima Diabetes,100KB-1MB,0.774025974025974,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,SatImage,1-10KB,0.8300155520995334,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,SatImage,10-100KB,0.8682737169517886,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,SatImage,100KB-1MB,0.8953343701399689,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Seeds,1-10KB,0.5142857142857142,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Seeds,10-100KB,0.7285714285714286,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Seeds,100KB-1MB,0.9238095238095237,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Segment,1-10KB,0.8718614718614719,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Segment,10-100KB,0.9346320346320347,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Segment,100KB-1MB,0.9584415584415584,"{""alpha"": 0.01, ""hidden_layer_sizes"": [256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Steel Plates,1-10KB,0.9948586118251928,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Steel Plates,10-100KB,0.9994858611825193,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Steel Plates,100KB-1MB,0.9994858611825193,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Vehicle,1-10KB,0.47411764705882353,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Vehicle,10-100KB,0.6152941176470589,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Vehicle,100KB-1MB,0.7047058823529412,"{""alpha"": 0.01, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Waveform,1-10KB,0.8635999999999999,"{""alpha"": 0.01, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Waveform,10-100KB,0.8634000000000001,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001, ""max_iter"": 200}",5
MLP,Waveform,100KB-1MB,0.865,"{""alpha"": 0.01, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Wine,1-10KB,0.8722222222222221,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Wine,10-100KB,0.7388888888888889,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Wine,100KB-1MB,0.9333333333333333,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Yeast,1-10KB,0.5191919191919192,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Yeast,10-100KB,0.49023569023569025,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
MLP,Yeast,100KB-1MB,0.6,"{""alpha"": 0.01, ""hidden_layer_sizes"": [512, 256, 128, 64], ""learning_rate_init"": 0.001, ""max_iter"": 200}",5
RF,Balance Scale,10-100KB,0.8576,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 10}",5
RF,Balance Scale,100KB-1MB,0.8656,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 50}",5
RF,Balance Scale,>1MB,0.8592000000000001,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",5
RF,Banknote,10-100KB,0.997090909090909,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 10}",5
RF,Banknote,100KB-1MB,0.997090909090909,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 100}",5
RF,Breast Cancer,10-100KB,0.956140350877193,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 10}",5
RF,Breast Cancer,100KB-1MB,0.9631578947368421,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 100}",5
RF,EEG Eye State,100KB-1MB,0.8951935914552737,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 10}",3
RF,EEG Eye State,>1MB,0.933355585224744,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",3
RF,Ecoli,10-100KB,0.8470588235294118,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 10}",5
RF,Ecoli,100KB-1MB,0.8823529411764707,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 100}",5
RF,Ecoli,>1MB,0.8735294117647058,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",5
RF,Glass,10-100KB,0.7674418604651163,"{""max_depth"": 16, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 10}",5
RF,Glass,100KB-1MB,0.8046511627906977,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 100}",5
RF,Glass,>1MB,0.813953488372093,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",5
RF,Haberman,10-100KB,0.7225806451612903,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 10}",5
RF,Haberman,100KB-1MB,0.7258064516129032,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",5
RF,Haberman,>1MB,0.6806451612903226,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",5
RF,Ionosphere,10-100KB,0.923943661971831,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 10}",5
RF,Ionosphere,100KB-1MB,0.9380281690140844,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 50}",5
RF,Iris,10-100KB,0.9666666666666668,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 10}",5
RF,Iris,100KB-1MB,0.9533333333333334,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 100}",5
RF,Letter Recognition,100KB-1MB,0.74775,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 10}",3
RF,Letter Recognition,>1MB,0.9659166666666668,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",3
RF,Magic Gamma,100KB-1MB,0.8685594111461619,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 10}",3
RF,Magic Gamma,>1MB,0.8780231335436383,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",3
RF,Pendigits,100KB-1MB,0.9854479308776717,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 10}",3
RF,Pendigits,>1MB,0.9912081249052599,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 100}",3
RF,Pima Diabetes,10-100KB,0.7753246753246753,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 10}",5
RF,Pima Diabetes,100KB-1MB,0.7870129870129869,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 50}",5
RF,Pima Diabetes,>1MB,0.7909090909090909,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",5
RF,SatImage,100KB-1MB,0.9045101088646967,"{""max_depth"": null, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 10}",5
RF,SatImage,>1MB,0.9161741835147744,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 50}",5
RF,Seeds,10-100KB,0.9285714285714285,"{""max_depth"": 16, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 50}",5
RF,Seeds,100KB-1MB,0.9285714285714285,"{""max_depth"": 16, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 200}",5
RF,Segment,10-100KB,0.958008658008658,"{""max_depth"": 16, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 10}",5
RF,Segment,100KB-1MB,0.9748917748917749,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 50}",5
RF,Segment,>1MB,0.9770562770562771,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 100}",5
RF,Steel Plates,10-100KB,1.0,"{""max_depth"": 16, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 10}",5
RF,Steel Plates,100KB-1MB,1.0,"{""max_depth"": 16, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 100}",5
