system,dataset,criterion,hp_id,mean_acc,mean_mem_bytes,mean_train_s,mean_infer_us_per_sample,n_seeds_aggregated
F4RM-WiSARD-dense,Steel Plates,best_acc,"{""a"": 32, ""bleach"": 1, ""t"": 256}",0.9922879177377892,1344534.0,0.03415382476523519,49.15531310504231,5
F4RM-WiSARD-dense,Steel Plates,best_mem_at_iso_acc,"{""a"": 16, ""bleach"": 1, ""t"": 64}",0.9886889460154242,259176.0,0.011014191806316376,16.75167101839974,5
F4RM-WiSARD-dense,Steel Plates,best_acc_per_log_mem,"{""a"": 12, ""bleach"": 2, ""t"": 2}",0.8575835475578406,9096.0,0.0007164997514337301,0.7422241097397546,5
F4RM-WiSARD-dense,Steel Plates,best_acc_at_small_budget,"{""a"": 12, ""bleach"": 2, ""t"": 2}",0.8575835475578406,9096.0,0.0007164997514337301,0.7422241097397546,5
F4RM-WiSARD-dense,Steel Plates,best_acc_at_medium_budget,"{""a"": 20, ""bleach"": 1, ""t"": 16}",0.9758354755784062,84207.0,0.0027519079856574537,3.8187445684846075,5
F4RM-WiSARD-dense,Vehicle,best_acc,"{""a"": 8, ""bleach"": 1, ""t"": 32}",0.7494117647058823,37521.0,0.0036933497758582234,16.01593062172041,5
F4RM-WiSARD-dense,Vehicle,best_mem_at_iso_acc,"{""a"": 8, ""bleach"": 1, ""t"": 32}",0.7494117647058823,37521.0,0.0036933497758582234,16.01593062172041,5
F4RM-WiSARD-dense,Vehicle,best_acc_per_log_mem,"{""a"": 4, ""bleach"": 4, ""t"": 2}",0.5694117647058824,1814.0,0.0005717748077586293,1.7672058140092037,5
F4RM-WiSARD-dense,Vehicle,best_acc_at_small_budget,"{""a"": 12, ""bleach"": 2, ""t"": 4}",0.668235294117647,7162.0,0.0005580913741141558,1.665443483301822,5
F4RM-WiSARD-dense,Vehicle,best_acc_at_medium_budget,"{""a"": 8, ""bleach"": 1, ""t"": 32}",0.7494117647058823,37521.0,0.0036933497758582234,16.01593062172041,5
F4RM-WiSARD-dense,Waveform,best_acc,"{""a"": 12, ""bleach"": 2, ""t"": 256}",0.8486,4580928.0,0.21913215019740165,113.25206682085991,5
F4RM-WiSARD-dense,Waveform,best_mem_at_iso_acc,"{""a"": 12, ""bleach"": 1, ""t"": 256}",0.8478,4580928.0,0.23092008316889406,115.686025028117,5
F4RM-WiSARD-dense,Waveform,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 4, ""t"": 2}",0.7418,24431.0,0.0021571331890299916,1.0982997715473175,5
F4RM-WiSARD-dense,Waveform,best_acc_at_small_budget,"{""a"": 4, ""bleach"": 4, ""t"": 4}",0.5962,8987.0,0.004202766809612513,2.69703296944499,5
F4RM-WiSARD-dense,Waveform,best_acc_at_medium_budget,"{""a"": 8, ""bleach"": 4, ""t"": 8}",0.7929999999999999,74553.0,0.006112141767516732,4.076133179478347,5
F4RM-WiSARD-dense,Wine,best_acc,"{""a"": 2, ""bleach"": 3, ""t"": 128}",0.9888888888888889,36343.0,0.016304083191789685,360.496983759933,5
F4RM-WiSARD-dense,Wine,best_mem_at_iso_acc,"{""a"": 4, ""bleach"": 2, ""t"": 8}",0.9888888888888889,2795.0,0.0006937084021046757,13.189128367230296,5
F4RM-WiSARD-dense,Wine,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 3, ""t"": 2}",0.9166666666666666,648.0,0.00037475882563740013,6.163654486752219,5
F4RM-WiSARD-dense,Wine,best_acc_at_small_budget,"{""a"": 4, ""bleach"": 2, ""t"": 8}",0.9888888888888889,2795.0,0.0006937084021046757,13.189128367230296,5
F4RM-WiSARD-dense,Wine,best_acc_at_medium_budget,"{""a"": 2, ""bleach"": 3, ""t"": 128}",0.9888888888888889,36343.0,0.016304083191789685,360.496983759933,5
F4RM-WiSARD-dense,Yeast,best_acc,"{""a"": 20, ""bleach"": 1, ""t"": 256}",0.6107744107744107,301268.0,0.013486100011505187,40.93706598411305,5
F4RM-WiSARD-dense,Yeast,best_mem_at_iso_acc,"{""a"": 12, ""bleach"": 2, ""t"": 256}",0.6067340067340068,257872.0,0.01904420859646052,60.0871212172137,5
F4RM-WiSARD-dense,Yeast,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 4, ""t"": 8}",0.5265993265993266,8066.0,0.0011078334180638194,2.714590505016372,5
F4RM-WiSARD-dense,Yeast,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 4, ""t"": 8}",0.5265993265993266,8066.0,0.0011078334180638194,2.714590505016372,5
F4RM-WiSARD-dense,Yeast,best_acc_at_medium_budget,"{""a"": 12, ""bleach"": 2, ""t"": 64}",0.591919191919192,66876.0,0.005068466416560113,15.280583813811592,5
F4RMS,Balance Scale,best_acc,"{""K"": 50, ""a"": 4, ""bleach"": 2, ""t"": 64}",0.9072000000000001,412513.0,0.09751334977336228,559.3251310288906,5
F4RMS,Balance Scale,best_mem_at_iso_acc,"{""K"": 25, ""a"": 4, ""bleach"": 2, ""t"": 32}",0.9056000000000001,103614.0,0.025681241787970065,138.86099979281425,5
F4RMS,Balance Scale,best_acc_per_log_mem,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 8}",0.8512000000000001,5929.0,0.0018273501889780163,7.257332839071751,5
F4RMS,Balance Scale,best_acc_at_small_budget,"{""K"": 5, ""a"": 8, ""bleach"": 2, ""t"": 8}",0.8656,8856.0,0.0013887831941246987,4.464600048959255,5
F4RMS,Balance Scale,best_acc_at_medium_budget,"{""K"": 5, ""a"": 8, ""bleach"": 2, ""t"": 64}",0.9008,54886.0,0.006361916405148804,33.91220010817051,5
F4RMS,Banknote,best_acc,"{""K"": 10, ""a"": 32, ""bleach"": 1, ""t"": 32}",1.0,75857.0,0.00651301636826247,9.092786857350307,5
F4RMS,Banknote,best_mem_at_iso_acc,"{""K"": 5, ""a"": 4, ""bleach"": 1, ""t"": 16}",0.9956363636363637,6856.0,0.0035335166146978738,6.292546167969704,5
F4RMS,Banknote,best_acc_per_log_mem,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.9418181818181818,1911.0,0.0016719417879357934,1.7189083790237252,5
F4RMS,Banknote,best_acc_at_small_budget,"{""K"": 5, ""a"": 8, ""bleach"": 1, ""t"": 16}",0.9992727272727272,9537.0,0.002707216632552445,4.158151251348582,5
F4RMS,Banknote,best_acc_at_medium_budget,"{""K"": 10, ""a"": 32, ""bleach"": 1, ""t"": 32}",1.0,75857.0,0.00651301636826247,9.092786857350307,5
F4RMS,Breast Cancer,best_acc,"{""K"": 50, ""a"": 4, ""bleach"": 1, ""t"": 16}",0.9666666666666666,578436.0,0.14573899181559682,841.7499229197571,5
F4RMS,Breast Cancer,best_mem_at_iso_acc,"{""K"": 50, ""a"": 4, ""bleach"": 1, ""t"": 16}",0.9666666666666666,578436.0,0.14573899181559682,841.7499229197571,5
F4RMS,Breast Cancer,best_acc_per_log_mem,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.9526315789473683,15949.0,0.0040712583577260375,21.5676913381015,5
F4RMS,Breast Cancer,best_acc_at_medium_budget,"{""K"": 25, ""a"": 4, ""bleach"": 1, ""t"": 4}",0.9596491228070174,79426.0,0.02002550819888711,105.10358097554561,5
F4RMS,EEG Eye State,best_acc,"{""K"": 50, ""a"": 32, ""bleach"": 1, ""t"": 64}",0.9491544281263907,46280683.333333336,1.347609138659512,193.6843570179427,3
F4RMS,EEG Eye State,best_mem_at_iso_acc,"{""K"": 10, ""a"": 32, ""bleach"": 1, ""t"": 64}",0.9458166444147752,9271241.666666666,0.27815422202305246,38.60278050305382,3
F4RMS,EEG Eye State,best_acc_per_log_mem,"{""K"": 10, ""a"": 16, ""bleach"": 1, ""t"": 16}",0.9078771695594124,1270938.3333333333,0.10262158299641062,13.850406977452892,3
F4RMS,Ecoli,best_acc,"{""K"": 25, ""a"": 8, ""bleach"": 1, ""t"": 64}",0.8764705882352942,359190.0,0.07865514978766441,923.3240202507552,5
F4RMS,Ecoli,best_mem_at_iso_acc,"{""K"": 10, ""a"": 8, ""bleach"": 1, ""t"": 64}",0.8735294117647058,143643.0,0.031207875185646116,365.7791647128761,5
F4RMS,Ecoli,best_acc_per_log_mem,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.8235294117647058,4929.0,0.0022891998291015626,21.371323108563526,5
F4RMS,Ecoli,best_acc_at_small_budget,"{""K"": 10, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.8411764705882353,9901.0,0.004599191597662866,42.8674033815589,5
F4RMS,Ecoli,best_acc_at_medium_budget,"{""K"": 5, ""a"": 8, ""bleach"": 1, ""t"": 64}",0.8705882352941176,72081.0,0.01582888336852193,186.93652065635166,5
F4RMS,Glass,best_acc,"{""K"": 100, ""a"": 32, ""bleach"": 1, ""t"": 64}",0.7674418604651163,1362462.0,0.12987935822457075,2269.8226742186516,5
F4RMS,Glass,best_mem_at_iso_acc,"{""K"": 25, ""a"": 32, ""bleach"": 1, ""t"": 64}",0.7674418604651162,340677.0,0.032396358391270044,563.9862366627123,5
F4RMS,Glass,best_acc_per_log_mem,"{""K"": 5, ""a"": 16, ""bleach"": 1, ""t"": 4}",0.7116279069767442,9559.0,0.0013218999840319157,15.036623145258705,5
F4RMS,Glass,best_acc_at_small_budget,"{""K"": 5, ""a"": 16, ""bleach"": 1, ""t"": 4}",0.7116279069767442,9559.0,0.0013218999840319157,15.036623145258705,5
F4RMS,Glass,best_acc_at_medium_budget,"{""K"": 5, ""a"": 16, ""bleach"": 1, ""t"": 32}",0.7534883720930232,52671.0,0.005038933432660997,87.06802740519824,5
F4RMS,Haberman,best_acc,"{""K"": 10, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.7419354838709677,3324.0,0.0015915165888145566,7.636019314128545,5
F4RMS,Haberman,best_mem_at_iso_acc,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.7387096774193548,1656.0,0.000807283609174192,3.9514773825724276,5
F4RMS,Haberman,best_acc_per_log_mem,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.7387096774193548,1656.0,0.000807283609174192,3.9514773825724276,5
F4RMS,Haberman,best_acc_at_small_budget,"{""K"": 10, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.7419354838709677,3324.0,0.0015915165888145566,7.636019314128545,5
F4RMS,Haberman,best_acc_at_medium_budget,"{""K"": 10, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.7419354838709677,3324.0,0.0015915165888145566,7.636019314128545,5
F4RMS,Ionosphere,best_acc,"{""K"": 25, ""a"": 8, ""bleach"": 1, ""t"": 8}",0.952112676056338,317202.0,0.024378049978986384,224.9592702022531,5
F4RMS,Ionosphere,best_mem_at_iso_acc,"{""K"": 10, ""a"": 8, ""bleach"": 1, ""t"": 8}",0.9492957746478872,126973.0,0.009676708397455514,90.18943651618672,5
F4RMS,Ionosphere,best_acc_per_log_mem,"{""K"": 5, ""a"": 8, ""bleach"": 1, ""t"": 4}",0.9267605633802816,35935.0,0.0027030666125938295,23.225467638965224,5
F4RMS,Ionosphere,best_acc_at_medium_budget,"{""K"": 5, ""a"": 8, ""bleach"": 1, ""t"": 8}",0.9436619718309858,63630.0,0.0048377750208601356,45.269129889636815,5
F4RMS,Iris,best_acc,"{""K"": 100, ""a"": 4, ""bleach"": 2, ""t"": 8}",0.9800000000000001,51819.0,0.025001016398891806,454.64665396139026,5
F4RMS,Iris,best_mem_at_iso_acc,"{""K"": 25, ""a"": 4, ""bleach"": 2, ""t"": 8}",0.9800000000000001,12961.0,0.006314199999906123,117.07640175397198,5
F4RMS,Iris,best_acc_per_log_mem,"{""K"": 5, ""a"": 8, ""bleach"": 2, ""t"": 4}",0.9466666666666667,1431.0,0.000698658381588757,7.70972032720844,5
F4RMS,Iris,best_acc_at_small_budget,"{""K"": 10, ""a"": 4, ""bleach"": 2, ""t"": 8}",0.9733333333333334,5213.0,0.0025265001924708484,44.85250683501363,5
F4RMS,Iris,best_acc_at_medium_budget,"{""K"": 100, ""a"": 4, ""bleach"": 2, ""t"": 8}",0.9800000000000001,51819.0,0.025001016398891806,454.64665396139026,5
F4RMS,Letter Recognition,best_acc,"{""K"": 50, ""a"": 32, ""bleach"": 1, ""t"": 64}",0.9539166666666666,63287388.333333336,3.251904263665589,1390.0039547588676,3
F4RMS,Letter Recognition,best_mem_at_iso_acc,"{""K"": 10, ""a"": 16, ""bleach"": 1, ""t"": 16}",0.9490833333333333,2994003.3333333335,0.24448641665124646,119.33888883019488,3
F4RMS,Letter Recognition,best_acc_per_log_mem,"{""K"": 10, ""a"": 8, ""bleach"": 1, ""t"": 16}",0.93275,1551405.0,0.3698619166777159,183.3757395700862,3
F4RMS,Magic Gamma,best_acc,"{""K"": 50, ""a"": 16, ""bleach"": 1, ""t"": 64}",0.8769716088328076,13703301.666666666,1.3814187496900558,186.99466929171342,3
F4RMS,Magic Gamma,best_mem_at_iso_acc,"{""K"": 50, ""a"": 16, ""bleach"": 1, ""t"": 64}",0.8769716088328076,13703301.666666666,1.3814187496900558,186.99466929171342,3
F4RMS,Magic Gamma,best_acc_per_log_mem,"{""K"": 10, ""a"": 8, ""bleach"": 1, ""t"": 16}",0.8394672274798457,204711.66666666666,0.10877538903150707,12.628826503441145,3
F4RMS,Pendigits,best_acc,"{""K"": 10, ""a"": 32, ""bleach"": 1, ""t"": 64}",0.989389116264969,5059085.0,0.30886113868715864,118.29020768461605,3
F4RMS,Pendigits,best_mem_at_iso_acc,"{""K"": 10, ""a"": 8, ""bleach"": 1, ""t"": 16}",0.9865090192511747,434211.6666666667,0.1345862360127891,69.85644354546103,3
F4RMS,Pendigits,best_acc_per_log_mem,"{""K"": 10, ""a"": 8, ""bleach"": 1, ""t"": 16}",0.9865090192511747,434211.6666666667,0.1345862360127891,69.85644354546103,3
F4RMS,Pima Diabetes,best_acc,"{""K"": 100, ""a"": 8, ""bleach"": 2, ""t"": 8}",0.764935064935065,642109.0,0.05040820001158863,125.96228444198896,5
F4RMS,Pima Diabetes,best_mem_at_iso_acc,"{""K"": 10, ""a"": 8, ""bleach"": 2, ""t"": 8}",0.7610389610389611,64346.0,0.005098608625121415,12.88300891128647,5
F4RMS,Pima Diabetes,best_acc_per_log_mem,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.6935064935064934,5830.0,0.0021468084072694183,4.968289799939889,5
F4RMS,Pima Diabetes,best_acc_at_small_budget,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.6935064935064934,5830.0,0.0021468084072694183,4.968289799939889,5
F4RMS,Pima Diabetes,best_acc_at_medium_budget,"{""K"": 10, ""a"": 4, ""bleach"": 2, ""t"": 32}",0.7610389610389611,85822.0,0.021249550185166298,74.03982854629685,5
F4RMS,SatImage,best_acc,"{""K"": 10, ""a"": 32, ""bleach"": 1, ""t"": 64}",0.9180922757905651,6909791.666666667,0.36886195834570873,184.93476781961272,3
F4RMS,SatImage,best_mem_at_iso_acc,"{""K"": 10, ""a"": 32, ""bleach"": 1, ""t"": 64}",0.9180922757905651,6909791.666666667,0.36886195834570873,184.93476781961272,3
F4RMS,SatImage,best_acc_per_log_mem,"{""K"": 10, ""a"": 8, ""bleach"": 1, ""t"": 16}",0.8973561430793158,618306.6666666666,0.1561538336876159,108.7891718371737,3
F4RMS,Seeds,best_acc,"{""K"": 5, ""a"": 32, ""bleach"": 2, ""t"": 32}",0.9333333333333333,23040.0,0.002152449986897409,33.31429546787625,5
F4RMS,Seeds,best_mem_at_iso_acc,"{""K"": 5, ""a"": 32, ""bleach"": 2, ""t"": 32}",0.9333333333333333,23040.0,0.002152449986897409,33.31429546787625,5
F4RMS,Seeds,best_acc_per_log_mem,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.8761904761904763,2850.0,0.001266550226137042,15.551979941803785,5
F4RMS,Seeds,best_acc_at_small_budget,"{""K"": 5, ""a"": 16, ""bleach"": 1, ""t"": 8}",0.9238095238095237,8079.0,0.0011639333562925458,13.62281840383297,5
F4RMS,Seeds,best_acc_at_medium_budget,"{""K"": 5, ""a"": 32, ""bleach"": 2, ""t"": 32}",0.9333333333333333,23040.0,0.002152449986897409,33.31429546787625,5
F4RMS,Segment,best_acc,"{""K"": 25, ""a"": 4, ""bleach"": 1, ""t"": 64}",0.9636363636363636,1446270.0,0.6299407334066928,1161.7687228942104,5
F4RMS,Segment,best_mem_at_iso_acc,"{""K"": 5, ""a"": 4, ""bleach"": 1, ""t"": 64}",0.9593073593073592,288061.0,0.12345795859582723,229.36729785837073,5
F4RMS,Segment,best_acc_per_log_mem,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.9021645021645022,20512.0,0.00997680020518601,14.916360146442662,5
F4RMS,Segment,best_acc_at_medium_budget,"{""K"": 10, ""a"": 4, ""bleach"": 2, ""t"": 8}",0.9458874458874458,77502.0,0.03505339159164578,58.17873377223939,5
F4RMS,Steel Plates,best_acc,"{""K"": 100, ""a"": 32, ""bleach"": 1, ""t"": 32}",0.9948586118251928,17107741.0,0.4278780251741409,598.1673090898248,5
F4RMS,Steel Plates,best_mem_at_iso_acc,"{""K"": 5, ""a"": 32, ""bleach"": 1, ""t"": 32}",0.9912596401028277,855622.0,0.02100402561482042,29.755355359311277,5
F4RMS,Steel Plates,best_acc_per_log_mem,"{""K"": 5, ""a"": 8, ""bleach"": 2, ""t"": 4}",0.8889460154241645,42362.0,0.006019041570834815,7.5304421660871,5
F4RMS,Steel Plates,best_acc_at_medium_budget,"{""K"": 10, ""a"": 8, ""bleach"": 2, ""t"": 4}",0.9043701799485862,84385.0,0.011942224809899926,14.925513603272046,5
F4RMS,Vehicle,best_acc,"{""K"": 25, ""a"": 4, ""bleach"": 1, ""t"": 64}",0.7552941176470588,1178228.0,0.285929633397609,1283.8225495344136,5
F4RMS,Vehicle,best_mem_at_iso_acc,"{""K"": 5, ""a"": 4, ""bleach"": 1, ""t"": 64}",0.7517647058823529,235906.0,0.05630468337330967,256.44225301221013,5
F4RMS,Vehicle,best_acc_per_log_mem,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.6705882352941177,16538.0,0.004406933393329382,16.26308829359272,5
F4RMS,Vehicle,best_acc_at_medium_budget,"{""K"": 5, ""a"": 16, ""bleach"": 2, ""t"": 8}",0.7270588235294118,76235.0,0.003678050357848406,12.682844638167058,5
F4RMS,Waveform,best_acc,"{""K"": 50, ""a"": 8, ""bleach"": 1, ""t"": 64}",0.8496666666666667,24931100.0,2.5316384446729594,1795.672972376148,3
F4RMS,Waveform,best_mem_at_iso_acc,"{""K"": 10, ""a"": 16, ""bleach"": 1, ""t"": 16}",0.8486666666666666,4842691.666666667,0.1057943746758004,61.39000000742575,3
F4RMS,Waveform,best_acc_per_log_mem,"{""K"": 10, ""a"": 8, ""bleach"": 1, ""t"": 16}",0.84,1361695.0,0.130906180672658,86.4651253214106,3
F4RMS,Wine,best_acc,"{""K"": 10, ""a"": 8, ""bleach"": 1, ""t"": 64}",0.9833333333333334,274566.0,0.028569583408534528,613.4263841280093,5
F4RMS,Wine,best_mem_at_iso_acc,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.9833333333333332,7289.0,0.001930708158761263,32.24722200280262,5
F4RMS,Wine,best_acc_per_log_mem,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.9833333333333332,7289.0,0.001930708158761263,32.24722200280262,5
F4RMS,Wine,best_acc_at_small_budget,"{""K"": 5, ""a"": 4, ""bleach"": 2, ""t"": 4}",0.9833333333333332,7289.0,0.001930708158761263,32.24722200280262,5
F4RMS,Wine,best_acc_at_medium_budget,"{""K"": 10, ""a"": 8, ""bleach"": 1, ""t"": 8}",0.9833333333333334,38231.0,0.0043548165820539,77.9972224134124,5
F4RMS,Yeast,best_acc,"{""K"": 100, ""a"": 16, ""bleach"": 1, ""t"": 64}",0.6161616161616161,7483777.0,0.4083697084337473,1225.9466324302584,5
F4RMS,Yeast,best_mem_at_iso_acc,"{""K"": 10, ""a"": 8, ""bleach"": 2, ""t"": 16}",0.6114478114478115,151707.0,0.01826707480940968,50.83117306370426,5
F4RMS,Yeast,best_acc_per_log_mem,"{""K"": 5, ""a"": 16, ""bleach"": 2, ""t"": 8}",0.5784511784511784,55418.0,0.0036776250461116435,7.814814976294234,5
F4RMS,Yeast,best_acc_at_medium_budget,"{""K"": 5, ""a"": 16, ""bleach"": 1, ""t"": 16}",0.5952861952861953,100891.0,0.006134408409707248,15.373457213769658,5
FT-Transformer,Balance Scale,best_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.9066666666666667,270684.0,0.5178752220235765,13.231111690402031,3
FT-Transformer,Balance Scale,best_mem_at_iso_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.9066666666666667,270684.0,0.5178752220235765,13.231111690402031,3
FT-Transformer,Balance Scale,best_acc_per_log_mem,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.8506666666666667,69548.0,0.25576194399036467,5.739997451504071,3
FT-Transformer,Balance Scale,best_acc_at_medium_budget,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.8506666666666667,69548.0,0.25576194399036467,5.739997451504071,3
FT-Transformer,Banknote,best_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",0.9987878787878787,404224.0,1.8940457776576902,16.687575897032563,3
FT-Transformer,Banknote,best_mem_at_iso_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",0.9987878787878787,404224.0,1.8940457776576902,16.687575897032563,3
FT-Transformer,Banknote,best_acc_per_log_mem,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.9672727272727273,69416.0,0.5840599995960171,4.610151447581522,3
FT-Transformer,Banknote,best_acc_at_medium_budget,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.9672727272727273,69416.0,0.5840599995960171,4.610151447581522,3
FT-Transformer,Breast Cancer,best_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.9415204678362573,283736.0,1.3441202913333352,34.24829535175398,3
FT-Transformer,Breast Cancer,best_mem_at_iso_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.9415204678362573,283736.0,1.3441202913333352,34.24829535175398,3
FT-Transformer,Breast Cancer,best_acc_per_log_mem,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.9415204678362573,283736.0,1.3441202913333352,34.24829535175398,3
FT-Transformer,Breast Cancer,best_acc_at_medium_budget,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.8391812865497076,76072.0,0.9139605560339987,28.01035665661881,3
FT-Transformer,EEG Eye State,best_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",0.5512906097018245,409344.0,34.66756524972152,28.688825882327194,3
FT-Transformer,EEG Eye State,best_mem_at_iso_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.5511793502447707,71976.0,15.523978375674536,11.721281250308772,3
FT-Transformer,EEG Eye State,best_acc_per_log_mem,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.5511793502447707,71976.0,15.523978375674536,11.721281250308772,3
FT-Transformer,EEG Eye State,best_acc_at_medium_budget,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.5511793502447707,71976.0,15.523978375674536,11.721281250308772,3
FT-Transformer,Ecoli,best_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",0.573529411764706,407320.0,0.5857641946834823,29.395426299386457,3
FT-Transformer,Ecoli,best_mem_at_iso_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",0.573529411764706,407320.0,0.5857641946834823,29.395426299386457,3
FT-Transformer,Ecoli,best_acc_per_log_mem,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",0.573529411764706,407320.0,0.5857641946834823,29.395426299386457,3
FT-Transformer,Ecoli,best_acc_at_medium_budget,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.4264705882352941,70976.0,0.28260944430561113,12.129289554614646,3
FT-Transformer,Glass,best_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",0.3953488372093023,407824.0,0.42203222230697673,35.74160469132801,3
FT-Transformer,Glass,best_mem_at_iso_acc,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 64, ""learning_rate"": 0.0001, ""n_blocks"": 3, ""n_epochs"": 30, ""n_heads"": 4}",0.3953488372093023,407824.0,0.42203222230697673,35.74160469132801,3
FT-Transformer,Glass,best_acc_per_log_mem,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.3488372093023256,71224.0,0.20441649997762093,18.21866666883692,3
FT-Transformer,Glass,best_acc_at_medium_budget,"{""attention_dropout"": 0.0, ""batch_size"": 256, ""d_token"": 32, ""learning_rate"": 0.0001, ""n_blocks"": 2, ""n_epochs"": 30, ""n_heads"": 4}",0.3488372093023256,71224.0,0.20441649997762093,18.21866666883692,3
